X,Y,osm_id,name,place_type,category,text_des,label
31.3040373,29.9919523,9561258989,مدرسة الشهيد الطيار خضر,School,Education,"تقع مدرسة الشهيد الطيار خضر في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.1514353,29.9956129,9568706448,مستشفى الجابري,Hospital,Health,"تقع مستشفى الجابري في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.188481,29.9455923,9568725004,مستشفى شبرامنت المركزي,Hospital,Health,"تقع مستشفى شبرامنت المركزي في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1804263,29.9853598,9569381023,مدرسه المجد الخاصه,School,Education,"تقع مدرسه المجد الخاصه في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
30.0218604,31.2691233,9571597046,مدرسة حورس,School,Education,"تقع مدرسة حورس في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.1835413,30.0176519,9571692437,مدرسة الشروق الخاصة,School,Education,"تقع مدرسة الشروق الخاصة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.1751954,29.9628725,9573989592,Al Hayat Modern Language School,School,Education,"تقع Al Hayat Modern Language School في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.3849315,31.0444066,9580961404,Dr. Ahmed Raouf Ophthalmology Clinic,Clinic,Health,"تقع Dr. Ahmed Raouf Ophthalmology Clinic في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.6559055,30.1495132,9588506872,معهد الشروق الابتدائي النموذجي,School,Education,"تقع معهد الشروق الابتدائي النموذجي في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.3484681,30.0475517,9642835955,مدرسه الالسن للغات,School,Education,"تقع مدرسه الالسن للغات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
29.9059535,31.2025983,9648152027,Department for Internal Medicine,Hospital,Health,"تقع Department for Internal Medicine في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1545246,29.9967716,9651950237,مستشفى الحبيب التخصصي,Hospital,Health,"تقع مستشفى الحبيب التخصصي في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
29.9021818,31.1961938,9656178680,Sayed Darwish Primary School,School,Education,"تقع Sayed Darwish Primary School في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.3535425,30.0529457,9660893188,مدرسة مدينة نصر الثانوية الفنية التجارية بنات,School,Education,"تقع مدرسة مدينة نصر الثانوية الفنية التجارية بنات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.1498471,30.9532282,9670857598,مستشفى صدر المحلة,Hospital,Health,"تقع مستشفى صدر المحلة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.3337401,30.0430439,9689605040,مدرسة جمال عبد الناصر التجريبية,School,Education,"تقع مدرسة جمال عبد الناصر التجريبية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.3271472,30.0973951,9694678866,مدرسة التوفيقية الحديثة الخاصة,School,Education,"تقع مدرسة التوفيقية الحديثة الخاصة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.2459649,30.0926606,9697106717,مستشفى الصفوة,Hospital,Health,"تقع مستشفى الصفوة في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.163441,29.9901051,9702924463,مدرسة اسباتس الخاصة,School,Education,"تقع مدرسة اسباتس الخاصة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.5563304,30.1052033,9714624813,مدرسة مودرن سكول هليوبوليس الجديدة,School,Education,"تقع مدرسة مودرن سكول هليوبوليس الجديدة في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.2123436,29.8980946,9739025499,مدرسة الشهيد احمد خالد زهران الاعدادية,School,Education,"تقع مدرسة الشهيد احمد خالد زهران الاعدادية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.2314815,30.0315752,9741078672,عيادة كريم سعيد,Clinic,Health,"تقع عيادة كريم سعيد في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.5533044,30.1636403,9750285595,Dr. Hani Allawy Clinic,Hospital,Health,"تقع Dr. Hani Allawy Clinic في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2126026,29.8978725,9751076229,معهد ابوصير الازهري ابتدائي,School,Education,"تقع معهد ابوصير الازهري ابتدائي في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.1965078,29.9327325,9761055560,معاهد المدينة العليا,University,Education,"تقع معاهد المدينة العليا في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.163256,29.9926236,9762746673,مستشفى الرحاب التخصصي,Hospital,Health,"تقع مستشفى الرحاب التخصصي في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.3284172,30.0965609,9764636806,مستشفي جمال الدين الافغاني,Hospital,Health,"تقع مستشفي جمال الدين الافغاني في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.3318384,30.095903,9771756015,مدرسة العبيدية,School,Education,"تقع مدرسة العبيدية في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.3439566,30.0894631,9771774518,مدرسة السيدة حنيفة السلحدار الثانوية الصناعية بنات,School,Education,"تقع مدرسة السيدة حنيفة السلحدار الثانوية الصناعية بنات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
30.8216168,27.9324626,9787616082,مستشفي العروة الوثقي,Hospital,Health,"تقع مستشفي العروة الوثقي في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
30.8232068,27.9372015,9787616090,مستشفي الفكرية العام,Hospital,Health,"تقع مستشفي الفكرية العام في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.1866866,30.0047923,9809753775,مستشفى بهيه لعلاج سرطان الثدي,Hospital,Health,"تقع مستشفى بهيه لعلاج سرطان الثدي في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.2261325,30.0235306,9822436734,د. عمرو عنتر أخصائي التخاطب,Clinic,Health,"تقع د. عمرو عنتر أخصائي التخاطب في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.1836667,30.0149728,9846863903,مدرسة الشهيد احمد سعيد محمود-الكرنك سابقاً,School,Education,"تقع مدرسة الشهيد احمد سعيد محمود-الكرنك سابقاً في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.327129,30.0940053,9850700146,مستشفي سانت ريتا,Hospital,Health,"تقع مستشفي سانت ريتا في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.32844,30.0894028,9853455859,مدرسة مصر الجديدة للغات,School,Education,"تقع مدرسة مصر الجديدة للغات في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.3641444,30.0497203,9886904117,مدرسة سمبيات ابيولا,School,Education,"تقع مدرسة سمبيات ابيولا في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.4136968,30.005501,9898538917,إخناتون,School,Education,"تقع إخناتون في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.2938813,29.9610528,9969105317,معهد التدريب الراقي: بمنطقة زهراء المعادي,School,Education,"تقع معهد التدريب الراقي: بمنطقة زهراء المعادي في القاهرة، مصر. نوع المنطقة: مدرسة. البيانات من OpenStreetMap.",0
31.3754809,30.096033,9974957559,الاكاديمية البحرية شيراتون,University,Education,"تقع الاكاديمية البحرية شيراتون في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.0217183,30.5499895,9974960728,home,Hospital,Health,"تقع home في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.3182019,30.1139213,9974961422,مستشفى الحلميه العسكرى,Hospital,Health,"تقع مستشفى الحلميه العسكرى في القاهرة، مصر. نوع المنطقة: مستشفى. البيانات من OpenStreetMap.",0
31.3736724,30.0959811,9974963717,الاكاديمية البحرية شيراتون,University,Education,"تقع الاكاديمية البحرية شيراتون في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.1976361,30.0468047,10008144006,Dr. Hamed Kadry Plastic Surgery Clinic عيادة أ.د حامد قدري لجراحات التجميل,Clinic,Health,"تقع Dr. Hamed Kadry Plastic Surgery Clinic عيادة أ.د حامد قدري لجراحات التجميل في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
31.2046879,30.0542029,10017881219,Dr Ahmed Abdelsalam Obesity Clinic,Clinic,Health,"تقع Dr Ahmed Abdelsalam Obesity Clinic في القاهرة، مصر. نوع المنطقة: عام. البيانات من OpenStreetMap.",0
